long,lat,id,nombre_ofi,telefono,email,web,horario_de,calle_nombre,calle_altura,calle_cruce,sector,manzana,piso,casa,lado,pasillo,observacio,barrio,comuna,codigo_postal,codigo_postal_argentino,tipo_de_or,actividad,nom_mapa,funcion_de_la_organizacion,actividades
-58.3956874542128,-34.6517722138575,122,Cancha Dani- de mosquito,,,,Todos los días las 24 hs.,,,,,,,,,,,BARRACAS,4,,,No Estatal,CANCHA,Cancha Dani,Espacio para la práctica de deportes.,Práctica de deportes
-58.3960044077245,-34.6525056149298,121,Cancha de Cacho Laborde,,,,Todos los días las 24 hs.,,,,,,,,,,,BARRACAS,4,,,No Estatal,CANCHA,Cancha de Cacho Laborde,Espacio para la práctica de deportes.,Práctica de deportes
-58.3997010874202,-34.6562030127352,120,Cancha de la Salita 35,,,,Todos los días las 24 hs.,,,,,,,,,,,BARRACAS,4,,,No Estatal,CANCHA,Cancha de la Salita 35,Espacio para la práctica de deportes.,Práctica de deportes
-58.396666658177,-34.6512662316247,119,"Club de Jóvenes, Club Barracas Sur",,,,Sábados de 13 a 18 hs,,,,,,,,,,Escuela Primaria N° 12,BARRACAS,4,,,Estatal,CLUB,Club de Jóvenes Barracas Sur,"El Club de Jóvenes es un programa para chic@s de 13 a 18 años destinado a crear un espacio educativo desde la recreación, el deporte y distintas expresiones culturales. 
El Club de Jóvenes Club Barracas Sur funciona en la Escuela Primaria N° 12; ofrece espacio multijuegos de mesa, handball, fútbol, juegos recreativos no tradicionales, vóley.",Práctica de deportes / Actividades Recreativas
-58.3980994375476,-34.6529774721991,117,Radio Comunitaria Caacupé,,,,En el aire las 24 hs.,,,,,13,,19,,,,BARRACAS,4,,,No Estatal,RADIO,Radio Comunitaria Caacupé,Radio comunitaria FM Caacupé 105.1.,Medios de comunicación barriales (radios y diarios del barrio)
-58.3980924879746,-34.6564510570665,116,Fundación Temas La Casita,,,www.fundaciontemas.org.ar,"Lunes, miércoles y viernes de 9 a 11.30 hs. y de 14 a 16.30 hs.",,,,,26,,,,,,BARRACAS,4,,,No Estatal,,Fund. Temas La Casita,"Taller de aprendizaje comunitario, destinado a chicos y chicas en edad escolar nivel primario, taller para adolescentes y biblioteca.",Educación no formal / Bibliotecas y rincones de lectura
-58.358528512474,-34.6357286948156,115,"Asesoría General Tutelar, Oficina Descentralizada",4302-1621/2853,oad-laboca-barracas@jusbaires.gov.ar,,De lunes a viernes de 9 a 18 hs,,,,,,,,,,Sede central en La Boca: Av. Almirante Brown 1250,BOCA,4,,,Estatal,MINISTERIO PUBLICO TUTELAR,Asesoria General Tutelar MPF,"La Oficina de Atención Descentralizada (OAD) es un servicio destinado a la orientación y asistencia jurídica en materia de derechos y acceso a la justicia de niños, niñas y adolescentes y de personas con padecimientos en su salud mental. Cuenta con una abogada/o y psicóloga o trabajadora social que brindan asesoramiento jurídico e interpelan al Gobierno de la Ciudad por situaciones de vulneración de derechos en, por ejemplo, cuestiones habitacionales, de salud tales como dificultades en acceso a ticket social, cobertura porteña, etc.  
La Oficina de La Boca Barracas atiende en su sede de Almirante Brown 1250 de lunes a viernes de 9 a 18 hs.  Esta oficina, dos veces por semana atiende en la Villa 21-24 (martes y viernes por la mañana).","Promoción de derechos de niños, niñas y adolescentes / Asistencia a la victima / Asesoramiento Jurídico Gratuito"
-58.3761560307967,-34.6507085722933,113,"Centro Misionero Tres Rosas, de la Parroquia Nuestar Señora de Caacupé",,,,,,,,Tres Rosas,27,,,,,,BARRACAS,4,,,No Estatal,CENTRO PARROQUIAL,Centro Misionero Tres Rosas,Brinda apoyo escolar los sábados de 9 a 12 hs.,Apoyo escolar
-58.466647843093,-34.6739521311794,112,Comedor Infantil Para Todos,15-5889-8396,,,Lunes a viernes 8 a 11 hs,,,,,23,,57,,,,VILLA LUGANO,8,,,No Estatal,COMEDOR,Comedor Infantil Para Todos,"Comedor Comunitario, brinda desayuno y almuerzo, prevención y asistencia en casos de adicciones, organiza salidas recreativas. ",Actividades Recreativas / Prevención / Comedor / Asistencia
-58.3963976093035,-34.6553038830709,110,Hogar Juan Pablo II de la Parroquia Nuestra Señora de Caacupé,,,,Residencia permanente,,,,,13,,120,,,,BARRACAS,4,,,No Estatal,HOGAR,Hogar Juan Pablo II,"Hogar donde viven adolescentes varones mayores de 10 años cuyas familias no pueden tenerlos a cargo. Se brinda alojamiento, comidas, actividades varias, formación.",Hogares para niños y adolescentes
-58.4658196028544,-34.674765877869,109,Comedor Los Patitos,4204-7346,,,Lunes a viernes de 6 a 18.30 hs,,,,,26,14,,,,,VILLA LUGANO,8,,,No Estatal,COMEDOR,Comedor Los Patitos,"Comedor comunitario. Brinda almuerzo y merienda, y asistencia barrial variada: maestro de PADEVI ayuda a adolescentes y adultos a finalizar la escuela primaria; se organizan salidas los sábados.",Actividades Recreativas / Comedor / Educación primaria para adultos
-58.3992353509197,-34.6573950083747,108,Capilla San Blas,,,,,,,,Barrio San Blas,,,,,,,BARRACAS,4,,,No Estatal,IGLESIA / TEMPLO,Capilla San Blas,"Funciona en la capilla San Blas un Centro de Alfabetización, Educación Básica y Trabajo (CAEBT). Los CAEBT son centros destinados a personas mayores de 14 años que quieren aprender a leer y escribir, obteniendo el certificado de estudios primarios. En algunos centros se brinda capacitación laboral con orientación en microemprendimientos. Se pueden cursar en diferentes horarios y se obtiene certificado de asistencia.  
Apoyo escolar los sábados por la tarde.

",Apoyo escolar / Educación primaria para adultos
-58.3992353509197,-34.6573950083747,107,Hogar de Niños de Belén,,,,Lunes a sábado de 9 a 13 hs,,,,Barrio San Blas,,,,,,Capilla San Blas,BARRACAS,4,,,No Estatal,HOGAR,Hogar de Niños de Belén,"Hogar dirigido a acompañar a niños, adolescentes y jóvenes en situación de calle y de consumo que viven en la Villa 21-24 y alrededores. Se les brinda desayuno, merienda, aseo personal, recreación, contención, atención médica, actividades varias, y se realiza asistencia ambulatoria (recorrida de calles y ranchadas).",Actividades Recreativas / Comedor / Asistencia / Hogares para niños y adolescentes / Atención personas en situación de calle
-58.465659177935,-34.6739671229605,106,Comedor La Escuelita,15-6648-2777,,,Lunes a viernes de 11 a 13 hs y de 19 a 20 hs,,,,,22,,207,,,,VILLA LUGANO,8,,,No Estatal,COMEDOR,Comedor La Escuelita,"Comedor comunitario que desarrolla otras actividades ligadas a problemáticas sociales. Se brinda almuerzo (principalmente entrega de viandas), apoyo escolar y asesoramiento jurídico gratuito.",Apoyo escolar / Comedor / Asesoramiento Jurídico Gratuito
-58.3789026677646,-34.6513989167082,105,Comedor Sol y Vida,,,,Lunes a viernes de 12 a 13.30 hs. y de 16 a 17.30 hs.,,,,Tierra Amarilla,1,,6,,,,BARRACAS,4,,,No Estatal,COMEDOR,Comedor Sol y Vida,"Se brinda almuerzo y merienda, y apoyo escolar.",Apoyo escolar / Comedor
-58.4660212834007,-34.6754993161442,104,Asociación Civil Llantajmanta,4638-3117,,,Lunes a viernes de 13 a 14 hs,Barros Pazos,,Miralla,,26,,14 BIS 2,,,,VILLA LUGANO,8,,,No Estatal,,Asoc. Civil Llantajmanta,Organización de base con más de 10 años de presencia barrial. Entrega de viandas al mediodía. Entendimiento productivo textil.,Comedor / Emprendimiento Productivo
-58.3795893946131,-34.6535328127171,102,Comedor Amor y Paz,,,,"Lunes, miércoles y viernes de 8 a 12.30 hs. y de 14 a 17.30 hs.",,,,Tres Rosas,28,,1,,,,BARRACAS,4,,,No Estatal,COMEDOR,Comedor Amor y Paz,"Brinda almuerzo y merienda. Presta servicio de odontología a la comunidad organizado por la Fundación TEMAS. El Circo Social del Sur brinda clases de circo en el comedor en “Escalando Alturas”, Escuela de Circo Comunitaria: Ensayos de la Compañía de Circo Ensueño, lunes y miércoles 18 hs., Talleres Comunitarios de Circo para jóvenes, Talleres de Circo para adolescentes, Taller de Telas y Trapecio.
También se desarrollan actividades recreativas (juegoteca),apoyo escolar y Escuela de Boxeo para chicas y chicos de 13 a 24 años organizada por la Fundación TEMAS (funciona el Barraca Boxing Club).
Hay talleres de Murga, Plástica, Percusión, Circo para niños, adolescentes y jóvenes, del programa Arte para Crecer del Min. de Cultura del GCBA.",Apoyo escolar / Servicios de salud en el barrio / Práctica de deportes / Programas y talleres culturales en el barrio de Música / Comedor / Programas y talleres culturales en el barrio de Artes Escénicas / Actividades Recreativas / Programas y talleres culturales en el barrio de Artes Plásticas/Manualidades
-58.3949491673973,-34.657418032386,101,Pepe de la Sierra,,,,Sábados de 14 a 17 hs,,,,,,,,,,,BARRACAS,4,,,No Estatal,,Pepe de la Sierra,Se realizan trámites sociales. También brinda apoyo escolar y recreación.,Apoyo escolar / Actividades Recreativas / Documentos de Identidad
-58.3952924515344,-34.655695671599,100,Comedor Amigos del Padre Pepe,,,,Lunes a viernes de 11 a 13 hs,,,,,13,,66,,,,BARRACAS,4,,,No Estatal,COMEDOR,Comedor Amigos del Padre Pepe,"Brinda almuerzo y merienda (se retiran viandas) para personas derivadas del CESAC con enfermedades crónicas, hipertensión, diabetes, celíacos y obesidad. Se brindan también servicios de salud: control y seguimiento de salud; asistencia terapéutica alternativa para beneficiarios con enfermedades crónicas; camilla termo-masajeadora (con turno previo). Brinda apoyo escolar para primaria y secundaria, terciario y universitario. ",Apoyo escolar / Servicios de salud en el barrio / Comedor
-58.3965771497092,-34.6549144706523,99,Fundación Uniendo Caminos,,,,Martes y jueves de 9 a 11.30 hs. y de 14 a 16.30 hs. Sábados de 10 a 12.30 hs.,,,,,12,,83,,,,BARRACAS,4,,,No Estatal,,Fund. Uniendo Caminos,"Cuenta con un Centro Educativo donde se brinda apoyo escolar gratuito a jóvenes desde 7º grado de primaria a 5º año del secundario.  El centro educativo funciona en el Comedor Ayúdame a Crecer.

Se brinda acompañamiento pedagógico (plan de estudio trimestral, talleres de metodología de estudio, evaluaciones cognitivas, trabajo articulado con escuelas, talleres sobre elección de escuela secundaria, talleres de preparación para ingreso a 1er. año), y trabajo de red articulando la familia, la escuela y las organizaciones; acceso a Internet, biblioteca y entrega de kits escolares. 

La fundación también desarrolla, en el comedor “Ayúdame a Crecer”, el programa Taller Digital que promueve la inclusión digital de los jóvenes a través de actividades como talleres de capacitación, proyectos a largo plazo (periódico digital, cortos), producción de la revista ""Somos Nosotros"", orientación en la búsqueda de material para la escuela.",Apoyo escolar / Educación no formal / Medios de comunicación barriales (radios y diarios del barrio)
-58.3963153100121,-34.6526542873339,98,Vientos Limpios del Sur,,,,Lunes a viernes de 7 a 20 hs,Iriarte,3400,,,14,,,,,,BARRACAS,4,1291,C1291ACX,No Estatal,,Vientos Limpios del Sur,Se realiza apoyo escolar nivel primario y actividades para niños.,Apoyo escolar / Educación no formal
-58.3995408097169,-34.6576893272686,97,ONG Caacupé,,,,"Martes, miércoles, jueves y viernes de 9 a 12 hs",zavaleta,1400,,,,,,,,,BARRACAS,4,,,No Estatal,,ONG Caacupé,"La ONG Caacupé desarrolla un Programa Educativo dirigido a niños y jóvenes del barrio con el fin de fomentar, sostener e impulsar su escolaridad. El programa consiste en: 
- Escuela de apoyo a cargo de un equipo de profesionales con propuestas didácticas para afianzar los contenidos y espacios lúdicos;
- Tutorías personalizadas para los alumnos becados, realizadas por un gabinete interdisciplinario;
- Financiación escolar (útiles escolares y en algunos casos cuotas escolares, clases de apoyo, delantal, uniforme, etc.);
- Consultorio social dirigido a los padres de los chicos.
Martes, miércoles, jueves y viernes de 9 a 12 hs.
Funciona un Centro de Alfabetización, Educación Básica y Trabajo (CAEBT)",Apoyo escolar / Educación primaria para adultos
-58.3810274710545,-34.6478568160048,96,"Escuela Técnica Nº 14 D.E. 5 ""Libertad"" – Especialización en Electrónica y Electromecánica",4301-0366,,,"Turnos mañana, tarde y noche",,,,,,,,,,,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Técnica Nº 14 Libertad,Escuela técnica con especialización en electrónica y electromecánica.,"Educación media, técnica, artística y superior"
-58.3949788349043,-34.6582289791091,95,Centro de Primera Infancia (CPI) El Alfarero,4303-2507,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,CENTRO DE PRIMERA INFANCIA,CPI El Alfarero,"El CPI está destinado a familias y niños/as de 45 días a 4 años de edad en situación de vulnerabilidad social y ofrece los siguientes servicios: 
Desayuno, almuerzo y merienda a los/as niños/as que asisten diariamente al CPI. 
Seguimiento y cuidado de la salud: promoción y ayuda para el cumplimiento de la realización de los controles correspondientes a cada edad.
Estimulación temprana y educación: juegos, ejercicios físicos y estimulación.
Información y contención a las familias para llevar adelante la crianza, a través de talleres participativos (sobre salud durante el embarazo y reproductiva, paternidad responsable, importancia de la lactancia materna, etc.)
El CPI “El Alfarero” asimismo ofrece: 
- Juegoteca
- Apoyo escolar nivel primario dos veces por semana de mañana y tarde 3 hs.
- Huerta comunitaria dos veces a la semana.
- Emprendimiento de panadería y emprendimiento de comida rápida.",Apoyo escolar / Actividades Recreativas / Primera infancia / Comedor / Emprendimiento Productivo
-58.3792594033596,-34.6433067930166,94,"Escuela Técnica Nº 10 D.E. 5 ""Fray Luis Beltrán"" – Especialización Mecánica/CAET",4301-5830,,www.buenosaires.gov.ar/areas/educacion/niveles/tecnica/index.php?menu_id=23143,"Turnos mañana, tarde y noche",,,,,,,,,,,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Técnica Nº 10 Fray Luis Beltrán,"Escuela técnica con especialización en Mecánica/CAET, con un plan de estudios de seis años, divididos en dos ciclos de tres años cada uno, uno de formación general y otro de especialización.","Educación media, técnica, artística y superior"
-58.4030643981991,-34.6397645893761,93,Escuela Técnica N° 7 D.E. 5,4912-3792,,,Lunes a viernes de 8 a 17 hs,,,,,,,,,,,PARQUE PATRICIOS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Técnica N° 7,"Escuela técnica con especialización en Administración de Empresas, con un plan de estudios de seis años, divididos en dos ciclos de tres años cada uno, uno de formación general y otro de especialización.","Educación media, técnica, artística y superior"
-58.3872607881815,-34.6532129230286,88,"Escuela de Jornada Simple Nº 9 D.E. 5 ""José Pedro Varela""",4301-4774,,,Lunes a viernes de 8 a 17 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela de Jornada Simple Nº 9 José Pedro Varela,"Escuela primaria de Jornada Simple. Las escuelas primarias de turno mañana funcionan entre las 8 y las 12,15 hs. y las de turno tarde, en el horario de 13 a 17.15 hs.",Educación primaria
-58.3826145664107,-34.646370770097,87,"Escuela de Jornada Completa N° 13 D.E. 5 ""Fray Mamerto Esquiú""",4301-2398,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela de Jornada Completa N° 13 Fray Mamerto Esquiú,Escuela primaria de Jornada Completa (con idioma inglés). Ofrece servicio de comedor escolar al mediodía. Estas escuelas de jornada completa funcionan entre las 8:15 y las 16:20 hs.,Educación primaria
-58.4049095651031,-34.6500338277182,86,"Escuela de Jornada Completa N° 10 D.E. 5 ""Dean Diego Estanislao de Zavaleta""",4912-0160,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,NUEVA POMPEYA,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela de Jornada Completa N° 10 Diego Estanislao de Zavaleta,Escuela primaria de Jornada Completa. Estas escuelas de jornada completa funcionan entre las 8:15 y las 16:20 hs. Ofrece servicio de comedor escolar al mediodía.,Educación primaria
-58.3757592090499,-34.633657530211,85,Distribución de Vacantes para el Distrito Escolar Nº 5,4307-4676,,,Lunes a viernes de 8.30 a 15 hs,,,,,,1° piso,,,,,BARRACAS,4,,,Estatal,,Distribución de Vacantes para el Distrito Escolar Nº 5,En el distrito escolar N° 5 se atiende para la distribución de vacantes escolares en escuelas primarias.,Educación primaria
-58.3972387807999,-34.656141499844,83,Escuela Infantil Nº 9 D.E. 5 Parroquia Nuestra Señora de Caacupé,4302-3095,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Infantil Nº 9 Parroquia Nuestra Señora de Caacupé,Brinda atención pedagógica a los niños y a las niñas en edades previas a la escolarización primaria (de 1 a 5 años de edad).,Educación inicial
-58.3939670486785,-34.6485358244383,82,"Escuela Infantil Nº 7 D.E. 5 ""Padre Daniel de la Sierra""",,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,Entre Luna y Magaldi,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Escuela Infantil Nº 7 Padre Daniel de la Sierra,"Brinda atención pedagógica a los niños y a las niñas en edades previas a la escolarización primaria(de 2 a 5 años). La Escuela incluye un CEPAPI, Centro Educativo para la Atención y Prevención a la Primera Infancia, que detecta y atiende a niños/as de 0 a 5 años con necesidades educativas especiales que requieren apoyo específico para su inserción o reinserción en el sistema educativo.",Primera infancia / Promoción de derechos e información sobre discapacidad
-58.4006888380426,-34.6512893468338,81,Jardín de Infantes Integral N° 10,4912-2862,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,ESTABLECIMIENTO EDUCATIVO,Jardín de Infantes Integral N° 10,"Brinda atención pedagógica a los niños y a las niñas en edades previas a la escolarización primaria. Salas de 3, 4 y 5 años. Ambas jornadas. ",Educación inicial
-58.3886239323016,-34.6546639870098,80,Centro de Primera Infancia (CPI) La Lecherita,,lalecheritadelsur@yahoo.com.ar,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,CENTRO DE PRIMERA INFANCIA,CPI La Lecherita,"El CPI está destinado a familias y niños/as de 45 días a 4 años de edad en situación de vulnerabilidad social y ofrece los siguientes servicios: 
Desayuno, almuerzo y merienda a los/as niños/as que asisten diariamente al CPI. 
Seguimiento y cuidado de la salud: promoción y ayuda para el cumplimiento de la realización de los controles correspondientes a cada edad.
Estimulación temprana y educación: juegos, ejercicios físicos y estimulación.
Información y contención a las familias para llevar adelante la crianza, a través de talleres participativos (sobre salud durante el embarazo y reproductiva, paternidad responsable, importancia de la lactancia materna, etc.). Funciona Jardín Maternal para niños de 6 meses a 4 años de 8 a 16 hs. En turno tarde se realizan talleres de género, violencia familiar y ciencias.",Educación no formal / Primera infancia / Atención a la Mujer
-58.3949985111601,-34.653350426302,79,"Centro de Acción Familiar ""CEMAI""",4303-3536/3250,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,,BARRACAS,4,,,Estatal,CENTRO DE ACCION FAMILIAR,CAF CEMAI,"Es un espacio de promoción del desarrollo integral de niñas, niños y adolescentes teniendo como eje a la familia, especialmente en situación de vulnerabilidad.

- Atención diurna a infantes (2 a 5 años) con desayuno, almuerzo y merienda.
-Apoyo escolar diurno a niñas/os (6 a 12 años) en contra turno escolar, biblioteca, alfabetización, capacitación, con desayuno o merienda y almuerzo para casos de escolaridad simple.

- Talleres culturales y expresivos (murga, circo, periodismo, artesanías, plástica, música literatura, jardinería, etc.). Talleres de Promoción de Derechos.
- Espacios de reflexión y talleres para familias de los asistentes o en lista de espera.
- Actividades pre-deportivas y recreativas. Paseos y excursiones.
- Refuerzos alimentarios: desayunos, almuerzos y meriendas y viandas familiares.
- Promoción del control sanitario, médico y odontológico en las instituciones de Salud correspondientes.
- Diagnóstico, atención y orientación social y psicológica al grupo familiar. Acciones para el fortalecimiento de las familias.
- Actividades de promoción comunitaria.

",Apoyo escolar / Actividades Recreativas / Primera infancia / Danza
-58.3992353509197,-34.6573950083747,78,"Centro materno-infantil Capilla San Blas, Parroquia Nuestra Señora de Caacupé",,,,Viernes de 9.30 a 11.30 hs,,,,,,,,,,,BARRACAS,4,,,No Estatal,CENTRO MATERNO INFANTIL,Centro Materno-infantil Capilla San Blas,"Espacio para mamás embarazadas o con niños de 0 a 5 años. En el Centro se desarrolla el Programa Nutricional de la ONG Caacupé. El Centro ofrece:
- Desayuno
- Control médico y nutricional mensual a cargo de un equipo de médicos y nutricionistas.
- Asesoramiento y acompañamiento del aspecto nutricional. 
- Estimulación temprana a cargo de una psicóloga.
- Talleres de madres a cargo una psicóloga.
- Talleres de oficios a cargo de voluntarios.
- Consultorio social en articulación con el Programa de Asistencia Familiar.
",Primera infancia / Formación profesional
-58.3999563613621,-34.6561952117371,77,No Somos Invisibles,,,,Lunes a viernes de 10 a 15 hs,,,,,,,,,,,BARRACAS,4,,,No Estatal,,No Somos Invisibles,"No Somos Invisibles es un grupo comunitario formado por mujeres de distintos barrios de la Ciudad, incluido la Villa 21-24, que promueve la inclusión social de personas con discapacidad. Articula con COPIDIS y otros organismos para facilitar asistencia y trámites de las personas con discapacidad del barrio. En la Villa 21-24 también organiza la participación en la colonia de verano de chicos del barrio de 6 a 12 años. 
El grupo de No Somos Invisibles se reúne una vez por mes para hacer juntas arte terapia, rotando el lugar de encuentro en cada barrio.

Para más información y/o para sumarse al grupo, contactar a María Miltos en el Portal de la Secretaría de Hábitat e Inclusión (SECHI), ubicado en el predio del CeSAC No. 35, en Osvaldo Cruz y Zavaleta, de lunes a viernes de 10 a 15 hs.",Práctica de deportes / Promoción de derechos e información sobre discapacidad
-58.3784021353035,-34.6054208829646,76,"COPIDIS, Comisión para la Plena Participación e Inclusión de las Personas con Discapacidad",5552-6500 interno 8136153,copidisinformes@buenosaires.gob.ar,,Lunes a viernes de 9 a 16 hs,,,,,,7,,,,,SAN NICOLAS,1,,,Estatal,COPIDIS,COPIDIS,"La Comisión para la Plena Participación e Inclusión de las Personas con Discapacidad (COPIDIS), dependiente de la Secretaría Hábitat e Inclusión del Gobierno de la Ciudad, tiene como objetivo promover la plena inclusión de las personas con discapacidad. COPIDIS cuenta con los siguientes programas:

1. Centro de Informes y Orientación: presta un servicio de asesoramiento sobre los diferentes trámites para las personas con discapacidad en el ámbito de la Ciudad de Buenos Aires. 

2. Capacitación: se brindan cursos de capacitación, de modalidad virtual o presencial, a agentes del Gobierno de la Ciudad de Buenos Aires sobre la inclusión de personas con discapacidad.  Se busca visibilizar la temática de discapacidad como eje transversal a todas las reparticiones del Gobierno. Asimismo, se coordinan encuentros informativos en barrios destinados a capacitar e identificar promotores de derechos en discapacidad.

3. Fortalecimiento a Organizaciones de la Sociedad Civil: se articulan actividades de orientación, asesoramiento, apoyo técnico y subsidios económicos para fortalecer a las organizaciones de la sociedad civil que se dedican a la promoción y asistencia de las personas con discapacidad y se desempeñan en el ámbito de la Ciudad Autónoma de Buenos Aires.

4. Registro Único Laboral de Aspirantes con Discapacidad a Empleo Público: Tiene como misión fomentar y favorecer la inclusión laboral de las personas con discapacidad en el ámbito público y empresas concesionarias del Estado.  

5. Becas de estudio y Formación laboral: El programa tiene por objetivo propiciar la actualización técnica, la incorporación de nuevos conocimientos o habilidades y la profesionalización de las personas con discapacidad en edad laboral. ",Gestión de certificado de discapacidad / Promoción de derechos e información sobre discapacidad / Formación profesional
-58.3745668818423,-34.6045508956947,75,Servicio de Orientación Telefónica en adicciones de SEDRONAR,0800-222-1133,,,"Las 24 horas del día, los 365 días del año",,,,,,,,,,,SAN NICOLAS,1,,,Estatal,,Servicio de Orientación Telefónica en adicciones de SEDRONAR,"La línea 0800 de la SEDRONAR es un servicio de atención telefónica anónimo, gratuito atendido por profesionales las 24 horas del día, los 365 días del año. Ofrece contención ante pedidos de ayuda e información y orientación respecto de centros preventivos asistenciales cercanos y derivación.",Asistencia
-58.3964247161092,-34.6559224622136,74,CeSAC N° 8,4302-3825,,,Lunes a viernes de 8 a 16 hs,,,,,,,,,,Osvaldo Cruz 3485 y Luna,BARRACAS,4,,,Estatal,CENTRO DE SALUD Y ACCION COMUNITARIA,CeSAC Nº 8,"El CeSAC No.8 brinda los siguientes servicios: Clínica médica, Clínica médica de adultos mayores (de más de 60 años); Clínica médica adolescentes y juventud; Pediatría; Ginecología; Obstetricia; Cardiología; Electrocardiograma; Extracción de sangre; Psicología infantil;  Psicología de adolescentes; Psicología para adultos; Dermatología; Enfermería; Vacunación; Farmacia; Servicio social; Control del niño sano – control de crecimiento de chicos de 0 a 6 años, por turno programado.

Programa de Salud Sexual y Reproductiva (para todas las edades): Control ginecológico y provisión de métodos anticonceptivos. 
Lunes y viernes. Lunes de 10 a 12 hs.; loa viernes de 12 a 14 hs.

Dentro del CeSAC también funcionan los siguientes programas locales:

Programa Género, Derecho y Salud: Espacio de reflexión en torno a un tema específico, con almuerzo incluido. Coordinado por psicóloga de adolescentes. El espacio funciona el último sábado de cada mes, de 13 a 16 hs.
Informes e inscripción: en el CeSAC No. 8, los lunes y viernes de 8.30 a 14 hs.

Programa Juventud e Inclusión Educativa
Dirigido a adolescentes de 12 a 15 años.
El objetivo del programa es acompañar y orientar a los chicos que pasan de la escuela primaria a la escuela secundaria y a sus familias en relación a los cambios relacionados al egreso de la primaria e ingreso en el nivel secundario. Se articula con la Escuela No 6 y con la red de apoyo escolar.
Se realiza seguimiento dentro de la escuela y se organizan reuniones con los niños y padres previo al ingreso a la secundaria (por ejemplo propiciando la inscripción, orientando sobre la elección de escuela secundaria, etc.).


Taller de teatro por la tarde. Para chicos de 7º grado y 1er año de secundaria.
Juegos para chicos y cine infantil, coordinado por psicóloga infantil.",Apoyo escolar / Programas y talleres culturales en el barrio de Audiovisual / Servicios de salud en el barrio / Programas y talleres culturales en el barrio de Artes Escénicas / Atención a la Mujer / Actividades Recreativas
-58.3969082949868,-34.6560739848121,73,Programa Hogar de Cristo de la Parroquia Nuestra Señora de Caacupé,,,,Lunes a viernes de 9 a 16 hs,,,,,,,,,,,BARRACAS,4,,,No Estatal,PROGRAMAS DE ASISTENCIA Y EDUCACIÓN,Programa Hogar de Cristo,"El programa “Hogar de Cristo” incluye los siguientes servicios:

Centro Hurtado: Centro Barrial en el que funciona un Hogar de Día donde se atiende a personas que quieren recuperarse de adicciones. El Centro Hurtado es el punto de ingreso al programa Hogar de Cristo para la rehabilitación de adicciones - de aquí se deriva para la recuperación de adictos a un centro de medio camino, a una granja de recuperación, u otros servicios, según el caso. En el Centro, un equipo interdisciplinario aborda el problema de adicción desde una perspectiva integral: se brinda atención profesional, tratamiento, desayuno, almuerzo y merienda, deportes, recreación, atención. 
El Centro funciona los lunes, martes, jueves, viernes y sábados de 13 a 19 hs.
Dirección: Monteagudo 862, y Masantonio, junto a la Parroquia Virgen de Luján.

Hogar “Hermana Pilar”: Casa de medio camino dependiente del programa Hogar de Cristo para la recuperación de adictos. Se dan primeros pasos de reinserción, viviendo en el hogar.
Dirección: Osvaldo Cruz 3470

Cooperativa A.U.P.A.:Cooperativa de usuarios del paco que acompaña a los chicos en su camino de recuperación de su adicción.

Grupo de familiares y amigos de personas con adicciones: Grupo de contención y orientación a familiares y amigos de personas con adicciones.
El grupo se reúne los jueves a las 18.30 hs en la Casa Social de la Parroquia de Caacupé.
Dirección: Río Cuarto 3335.

Orientación telefónica sobre el programa Hogar de Cristo: Parroquia Nuestra Señora de Caacupé, Tel.: 4302 3643",Asistencia
